generator,synth_years,ticker,mae,mse,directional_accuracy
noise,2.0,ASB,0.0020594373345375,6.626044978474965e-06,0.7021276595744681
noise,2.0,WBS,0.0016690228367224,4.318864284869051e-06,0.8085106382978723
noise,2.0,MTB,0.0022872406989336,7.473884124920005e-06,0.5851063829787234
noise,2.0,ZION,0.0020854307804256,6.834084160800558e-06,0.6595744680851063
noise,2.0,BOH,0.0019753559026867,5.572374902840238e-06,0.2978723404255319
noise,2.0,UBSI,0.0022947841789573,6.912177468620939e-06,0.6808510638297872
noise,2.0,CVBF,0.0016966180410236,4.037240159959765e-06,0.5851063829787234
noise,2.0,CBSH,0.001633234671317,4.125437953916844e-06,0.5106382978723404
noise,2.0,GBCI,0.0031268538441509,1.3011216651648285e-05,0.648936170212766
gaussian,2.0,BAC,0.0025541756767779,8.560241440136451e-06,0.3617021276595745
gaussian,2.0,WFC,0.0026683490723371,1.0421698789286891e-05,0.1914893617021276
gaussian,2.0,JPM,0.0020293942652642,5.321411208569771e-06,0.3723404255319149
gaussian,2.0,C,0.0023794486187398,8.493198947689962e-06,0.5851063829787234
gaussian,2.0,HBAN,0.0024047899059951,9.228992894350084e-06,0.3936170212765957
gaussian,2.0,USB,0.0022334561217576,6.91018749421346e-06,0.6276595744680851
gaussian,2.0,TFC,0.0023532395716756,9.491921446169728e-06,0.5319148936170213
gaussian,2.0,KEY,0.0022247603628784,7.384628133877413e-06,0.6382978723404256
gaussian,2.0,RF,0.0021706942934542,8.049206371651962e-06,0.5957446808510638
gaussian,2.0,FITB,0.0028438863810151,1.2039747161907144e-05,0.6702127659574468
gaussian,2.0,VLY,0.0023004107642918,7.159969754866324e-06,0.7659574468085106
gaussian,2.0,FHN,0.0018867737380787,6.123863840912236e-06,0.6595744680851063
gaussian,2.0,PNC,0.0024277470074594,8.421801794611383e-06,0.6595744680851063
gaussian,2.0,WAFD,0.00175147713162,4.610084033629391e-06,0.5957446808510638
gaussian,2.0,FNB,0.0017117146635428,4.722650828625774e-06,0.574468085106383
gaussian,2.0,FULT,0.0021867570467293,6.579457021871349e-06,0.723404255319149
gaussian,2.0,ASB,0.0020689878147095,6.640406809310662e-06,0.7021276595744681
gaussian,2.0,WBS,0.0016787315253168,4.358475507615367e-06,0.8085106382978723
gaussian,2.0,MTB,0.0022885198704898,7.470124728570227e-06,0.5851063829787234
gaussian,2.0,ZION,0.0021411005873233,6.947500878595747e-06,0.6595744680851063
gaussian,2.0,BOH,0.0019624012056738,5.490458079293603e-06,0.2978723404255319
gaussian,2.0,UBSI,0.0022988051641732,6.9366014940897e-06,0.6808510638297872
gaussian,2.0,CVBF,0.0016934636514633,4.018625531898579e-06,0.5851063829787234
gaussian,2.0,CBSH,0.0016326721524819,4.111335783818504e-06,0.5106382978723404
gaussian,2.0,GBCI,0.0031849821098148,1.3376016795518808e-05,0.648936170212766
noise,24.0,BAC,0.0024307577405124,7.862313395889942e-06,0.3617021276595745
noise,24.0,WFC,0.0028216743376106,1.1446772077761125e-05,0.1914893617021276
noise,24.0,JPM,0.0019562067463994,4.95223730467842e-06,0.3723404255319149
noise,24.0,C,0.0023890675511211,8.696818440512288e-06,0.5851063829787234
noise,24.0,HBAN,0.0024591065011918,9.6733519967529e-06,0.3936170212765957
noise,24.0,USB,0.0022049697581678,6.945850145712029e-06,0.6276595744680851
noise,24.0,TFC,0.0023469626903533,9.393781510880215e-06,0.5319148936170213
noise,24.0,KEY,0.0022201514802873,7.381306659226539e-06,0.6382978723404256
noise,24.0,RF,0.0021879873238503,8.260819413408171e-06,0.5957446808510638
noise,24.0,FITB,0.0028411168605089,1.1993613043159712e-05,0.6702127659574468
noise,24.0,VLY,0.0023055437486618,7.182688932516612e-06,0.7659574468085106
noise,24.0,FHN,0.0018973113037645,5.959840109426295e-06,0.6595744680851063
noise,24.0,PNC,0.0024072350934147,8.560960850445554e-06,0.6595744680851063
noise,24.0,WAFD,0.0017507631564512,4.514702141023008e-06,0.5957446808510638
noise,24.0,FNB,0.0017070196336135,4.668058863899205e-06,0.574468085106383
noise,24.0,FULT,0.0021582923363894,6.432344889617525e-06,0.723404255319149
noise,24.0,ASB,0.0020797664765268,6.658502570644487e-06,0.7021276595744681
noise,24.0,WBS,0.0016246982850134,4.135910330660408e-06,0.8085106382978723
noise,24.0,MTB,0.0022789521608501,7.514403932873392e-06,0.5851063829787234
noise,24.0,ZION,0.0020607323385775,6.889753422001377e-06,0.6595744680851063
noise,24.0,BOH,0.0018090343801304,4.389695732243126e-06,0.7021276595744681
noise,24.0,UBSI,0.0021930353250354,6.280288289417513e-06,0.6808510638297872
noise,24.0,CVBF,0.0017758653266355,4.4808280108554754e-06,0.3936170212765957
noise,24.0,CBSH,0.0016786012565717,4.851849553233478e-06,0.5106382978723404
noise,24.0,GBCI,0.0030918957199901,1.2818924915336538e-05,0.648936170212766
rbig,10.0,BAC,0.0024038616102188,7.718186679994687e-06,0.3617021276595745
rbig,10.0,WFC,0.0027230835985392,1.077849719877122e-05,0.1914893617021276
rbig,10.0,JPM,0.0018414339283481,4.4058519961254206e-06,0.3723404255319149
rbig,10.0,C,0.0023805943783372,8.520974006387405e-06,0.5851063829787234
rbig,10.0,HBAN,0.0024354720953851,9.474458238400985e-06,0.3936170212765957
rbig,10.0,USB,0.0022031206171959,6.958546237001428e-06,0.6276595744680851
rbig,10.0,TFC,0.002350965514779,9.455898180021904e-06,0.5319148936170213
rbig,10.0,KEY,0.002217583823949,7.380017450486776e-06,0.6382978723404256
rbig,10.0,RF,0.0021844881121069,8.218668881454505e-06,0.5957446808510638
rbig,10.0,FITB,0.0028473197016865,1.1997548426734284e-05,0.6702127659574468
rbig,10.0,VLY,0.0024828154128044,8.043061825446784e-06,0.7659574468085106
rbig,10.0,FHN,0.0018898843554779,5.998684173391666e-06,0.6595744680851063
rbig,10.0,PNC,0.0024289276916533,8.418997822445817e-06,0.6595744680851063
rbig,10.0,WAFD,0.0017866825219243,4.946464287058916e-06,0.5957446808510638
rbig,10.0,FNB,0.001704572350718,4.633256139641162e-06,0.574468085106383
rbig,10.0,FULT,0.002218960551545,6.752771696483251e-06,0.723404255319149
rbig,10.0,ASB,0.00203592563048,6.653021046076901e-06,0.7021276595744681
rbig,10.0,WBS,0.0014995884848758,3.644751359388465e-06,0.8085106382978723
rbig,10.0,MTB,0.0023209499195218,7.473391633538995e-06,0.5851063829787234
rbig,10.0,ZION,0.0020919227972626,6.842873972345842e-06,0.6595744680851063
rbig,10.0,BOH,0.0018475573742762,4.656607870856533e-06,0.7021276595744681
rbig,10.0,UBSI,0.0021259598433971,5.8836421885644086e-06,0.6808510638297872
rbig,10.0,CVBF,0.0017127359751611,4.128859927732265e-06,0.5851063829787234
rbig,10.0,CBSH,0.0016761452425271,4.831756086787209e-06,0.5106382978723404
rbig,10.0,GBCI,0.0031135897152125,1.2934990991197992e-05,0.648936170212766
rbig,1.0,BAC,0.002442984143272,7.927923434181139e-06,0.3617021276595745
rbig,1.0,WFC,0.002479086862877,9.209759809891692e-06,0.1914893617021276
rbig,1.0,JPM,0.0019510483834892,4.927048848912818e-06,0.3723404255319149
rbig,1.0,C,0.0023742970079183,8.362446351384278e-06,0.5851063829787234
rbig,1.0,HBAN,0.0023610570933669,8.873196748027112e-06,0.3936170212765957
rbig,1.0,USB,0.0022796262055635,7.008697593846591e-06,0.6276595744680851
rbig,1.0,TFC,0.0023511273320764,9.45841929933522e-06,0.5319148936170213
rbig,1.0,KEY,0.0022551494184881,7.438509328494547e-06,0.6382978723404256
rbig,1.0,RF,0.0021689396817237,8.028595402720384e-06,0.5957446808510638
rbig,1.0,FITB,0.0028456358704715,1.2086344213457778e-05,0.6702127659574468
rbig,1.0,VLY,0.0025036467704921,8.153831913659815e-06,0.7659574468085106
rbig,1.0,FHN,0.0018877951661124,6.169513653730974e-06,0.6595744680851063
rbig,1.0,PNC,0.002472449094057,8.50303240440553e-06,0.6595744680851063
rbig,1.0,WAFD,0.0018327240832149,5.33166030436405e-06,0.4042553191489361
rbig,1.0,FNB,0.0017016332130879,4.583203008223791e-06,0.574468085106383
rbig,1.0,FULT,0.0023084031417965,7.192330031102756e-06,0.723404255319149
rbig,1.0,ASB,0.0020594196394085,6.626019512623316e-06,0.7021276595744681
rbig,1.0,WBS,0.0016109507996588,4.0810091377352364e-06,0.8085106382978723
rbig,1.0,MTB,0.0022993620950728,7.45053557693609e-06,0.5851063829787234
rbig,1.0,ZION,0.002126904670149,6.909915100550279e-06,0.6595744680851063
rbig,1.0,BOH,0.002092688344419,6.3078900893742684e-06,0.2978723404255319
rbig,1.0,UBSI,0.0023331113625317,7.155015282478416e-06,0.6808510638297872
rbig,1.0,CVBF,0.0016998710343614,4.056884336023359e-06,0.5851063829787234
rbig,1.0,CBSH,0.001631420222111,4.042532964376733e-06,0.5106382978723404
rbig,1.0,GBCI,0.0031620827503502,1.32291952468222e-05,0.648936170212766
gaussian,24.0,BAC,0.0024052488151937,7.725566320004873e-06,0.3617021276595745
gaussian,24.0,WFC,0.002794548170641,1.1260616702202242e-05,0.1914893617021276
gaussian,24.0,JPM,0.0019418764859437,4.882767370872898e-06,0.3723404255319149
gaussian,24.0,C,0.0023892561439424,8.70012809173204e-06,0.5851063829787234
gaussian,24.0,HBAN,0.0024380884133279,9.496055099589285e-06,0.3936170212765957
gaussian,24.0,USB,0.0022046798840165,6.947730071260594e-06,0.6276595744680851
gaussian,24.0,TFC,0.002349980873987,9.440747817279773e-06,0.5319148936170213
gaussian,24.0,KEY,0.0022167204879224,7.379728685918963e-06,0.6382978723404256
gaussian,24.0,RF,0.0021885833702981,8.268150850199163e-06,0.5957446808510638
gaussian,24.0,FITB,0.0028419273439794,1.2003602023469284e-05,0.6702127659574468
gaussian,24.0,VLY,0.0023406834807246,7.341721811826574e-06,0.7659574468085106
gaussian,24.0,FHN,0.0018989912932738,5.9537892411754e-06,0.6595744680851063
gaussian,24.0,PNC,0.0024062716402113,8.572916158300359e-06,0.6595744680851063
gaussian,24.0,WAFD,0.0017507629236206,4.530821570369881e-06,0.5957446808510638
gaussian,24.0,FNB,0.0017067574663087,4.664385414798744e-06,0.574468085106383
gaussian,24.0,FULT,0.0021602136548608,6.441982350224862e-06,0.723404255319149
gaussian,24.0,ASB,0.0020821164362132,6.662774467258714e-06,0.7021276595744681
gaussian,24.0,WBS,0.0016297689871862,4.156640443397919e-06,0.8085106382978723
gaussian,24.0,MTB,0.0022801482118666,7.50738490751246e-06,0.5851063829787234
gaussian,24.0,ZION,0.0020614201202988,6.895399565109983e-06,0.6595744680851063
gaussian,24.0,BOH,0.0018078892026096,4.382382940093521e-06,0.7021276595744681
gaussian,24.0,UBSI,0.002182550728321,6.224706794455415e-06,0.6808510638297872
gaussian,24.0,CVBF,0.0017768195830285,4.485751105676172e-06,0.3936170212765957
gaussian,24.0,CBSH,0.001675160950981,4.823038580070715e-06,0.5106382978723404
gaussian,24.0,GBCI,0.0030916228424757,1.2817403330700472e-05,0.648936170212766
gan,10.0,BAC,0.0023871299345046,7.630535947100725e-06,0.3617021276595745
gan,10.0,WFC,0.0026839838828891,1.0522514457989018e-05,0.1914893617021276
gan,10.0,JPM,0.0018278385978192,4.345300567365484e-06,0.3723404255319149
gan,10.0,C,0.0023889241274446,8.694306416145992e-06,0.5851063829787234
gan,10.0,HBAN,0.0024848801549524,9.899982615024784e-06,0.3936170212765957
gan,10.0,USB,0.0022065960802137,6.938028036529431e-06,0.6276595744680851
gan,10.0,TFC,0.0023477743379771,9.40776226343587e-06,0.5319148936170213
gan,10.0,KEY,0.0022180320229381,7.380203896900639e-06,0.6382978723404256
gan,10.0,RF,0.0021980910096317,8.390963557758369e-06,0.5957446808510638
gan,10.0,FITB,0.0028405529446899,1.1984074262727518e-05,0.6702127659574468
gan,10.0,VLY,0.0024820899125188,8.039262866077479e-06,0.7659574468085106
gan,10.0,FHN,0.0018909875070676,5.989768396830186e-06,0.6595744680851063
gan,10.0,PNC,0.0024239909835159,8.43328598421067e-06,0.6595744680851063
gan,10.0,WAFD,0.0017767460085451,4.8613492253934965e-06,0.5957446808510638
gan,10.0,FNB,0.0017047770088538,4.635950972442515e-06,0.574468085106383
gan,10.0,FULT,0.0022223514970391,6.7703676904784516e-06,0.723404255319149
gan,10.0,ASB,0.0020386036485433,6.614697667828295e-06,0.7021276595744681
gan,10.0,WBS,0.0016695843078196,4.321168489695992e-06,0.8085106382978723
gan,10.0,MTB,0.0023255480919033,7.488898972951574e-06,0.5851063829787234
gan,10.0,ZION,0.0020939174573868,6.845851203252096e-06,0.6595744680851063
gan,10.0,BOH,0.0018447327893227,4.63695869257208e-06,0.7021276595744681
gan,10.0,UBSI,0.0021179548930376,5.842754944751505e-06,0.6808510638297872
gan,10.0,CVBF,0.0017176299588754,4.157621333433781e-06,0.5851063829787234
gan,10.0,CBSH,0.0016790382796898,4.85542068417999e-06,0.5106382978723404
gan,10.0,GBCI,0.0031142579391598,1.2938748113811016e-05,0.648936170212766
gan,1.0,BAC,0.0024293374735862,7.854773684812244e-06,0.3617021276595745
gan,1.0,WFC,0.0024684674572199,9.142067938228138e-06,0.1914893617021276
gan,1.0,JPM,0.0019613259937614,4.97743576488574e-06,0.3723404255319149
gan,1.0,C,0.0023734278511255,8.325640919792932e-06,0.5851063829787234
gan,1.0,HBAN,0.0023826600518077,9.04991065908689e-06,0.3936170212765957
gan,1.0,USB,0.0022817435674369,7.01597627994488e-06,0.6276595744680851
gan,1.0,TFC,0.0023524607531726,9.479424988967368e-06,0.5319148936170213
gan,1.0,KEY,0.002256006700918,7.440707122441381e-06,0.6382978723404256
gan,1.0,RF,0.0021697345655411,8.037865882215556e-06,0.5957446808510638
gan,1.0,FITB,0.0028433960396796,1.2029093340970576e-05,0.6702127659574468
gan,1.0,VLY,0.0025181323289871,8.232668733398896e-06,0.7659574468085106
gan,1.0,FHN,0.0018876224057748,6.161464625620283e-06,0.6595744680851063
gan,1.0,PNC,0.0024654127191752,8.47954197524814e-06,0.6595744680851063
gan,1.0,WAFD,0.0018268936546519,5.283123755361885e-06,0.4042553191489361
gan,1.0,FNB,0.0017014800105243,4.571417321130866e-06,0.574468085106383
gan,1.0,FULT,0.0023351022973656,7.328796527872328e-06,0.2765957446808511
gan,1.0,ASB,0.0020659856963902,6.635861609538551e-06,0.7021276595744681
gan,1.0,WBS,0.0015800393885001,3.959240075346315e-06,0.8085106382978723
gan,1.0,MTB,0.0023042964749038,7.448499218298821e-06,0.5851063829787234
gan,1.0,ZION,0.0021266783587634,6.909348940098425e-06,0.6595744680851063
gan,1.0,BOH,0.0021116747520864,6.423092145269038e-06,0.2978723404255319
gan,1.0,UBSI,0.0023440606892108,7.228511549328687e-06,0.3191489361702128
gan,1.0,CVBF,0.0016988378483802,4.050758434459567e-06,0.5851063829787234
gan,1.0,CBSH,0.001631420222111,4.021818767796503e-06,0.5106382978723404
gan,1.0,GBCI,0.0031720302067697,1.329583756159991e-05,0.648936170212766
