generator,synth_years,ticker,mae,mse,directional_accuracy
noise,5.0,ZION,0.0051784520037472,4.036833342979662e-05,0.5726495726495726
noise,5.0,BOH,0.0041142734698951,2.38566062762402e-05,0.6666666666666666
noise,5.0,UBSI,0.0045523755252361,3.0227336537791416e-05,0.4273504273504273
noise,5.0,CVBF,0.0042014978826045,2.6265415726811625e-05,0.5299145299145299
noise,5.0,CBSH,0.0033339704386889,1.7642532839090563e-05,0.5726495726495726
noise,5.0,GBCI,0.0055832583457231,4.493257074500434e-05,0.6324786324786325
noise,1.0,BAC,0.0049575739540159,3.8324520573951304e-05,0.5213675213675214
noise,1.0,WFC,0.0058960556052625,5.342750591807999e-05,0.4957264957264957
noise,1.0,JPM,0.0040068095549941,2.7130154194310308e-05,0.5470085470085471
noise,1.0,C,0.0053690271452069,4.588746378431097e-05,0.5726495726495726
noise,1.0,HBAN,0.0055232122540473,4.6189332351787016e-05,0.4957264957264957
noise,1.0,USB,0.0046592443250119,3.281801400589757e-05,0.5811965811965812
noise,1.0,TFC,0.0052888109348714,4.321054802858271e-05,0.5470085470085471
noise,1.0,KEY,0.0048711588606238,3.786040542763658e-05,0.6068376068376068
noise,1.0,RF,0.0050275800749659,4.0004579204833135e-05,0.5299145299145299
noise,1.0,FITB,0.0057845003902912,5.253943891148083e-05,0.5726495726495726
noise,1.0,VLY,0.0049343979917466,3.740522515727207e-05,0.376068376068376
noise,1.0,FHN,0.0044596390798687,3.030548214155715e-05,0.6068376068376068
noise,1.0,PNC,0.0048751574940979,3.5216158721596e-05,0.5897435897435898
noise,1.0,WAFD,0.0034479859750717,2.0502664483501576e-05,0.4017094017094017
noise,1.0,FNB,0.0040739104151725,2.659769779711496e-05,0.5213675213675214
noise,1.0,FULT,0.0049225902184844,3.7684858398279175e-05,0.4358974358974359
noise,1.0,ASB,0.0043198848143219,2.9574246582342312e-05,0.5641025641025641
noise,1.0,WBS,0.0033092927187681,2.520041016396135e-05,0.6153846153846154
noise,1.0,MTB,0.0047755893319845,3.490301969577558e-05,0.5641025641025641
noise,1.0,ZION,0.0052142771892249,4.078202255186625e-05,0.5726495726495726
noise,1.0,BOH,0.0042312461882829,2.4845967345754616e-05,0.3333333333333333
noise,1.0,UBSI,0.0045492118224501,3.0172632250469175e-05,0.4273504273504273
noise,1.0,CVBF,0.0042422250844538,2.694351496757008e-05,0.4700854700854701
noise,1.0,CBSH,0.0033450308255851,1.7515239960630424e-05,0.5726495726495726
noise,1.0,GBCI,0.0055738110095262,4.486516263568774e-05,0.6324786324786325
gaussian,24.0,BAC,0.0049176695756614,3.6675406590802595e-05,0.5213675213675214
gaussian,24.0,WFC,0.0058683794923126,5.122223592479713e-05,0.5042735042735043
gaussian,24.0,JPM,0.003926842007786,2.5596857085474767e-05,0.5470085470085471
gaussian,24.0,C,0.0054709282703697,4.740199074149132e-05,0.5726495726495726
gaussian,24.0,HBAN,0.005438407883048,4.483519296627492e-05,0.4957264957264957
gaussian,24.0,USB,0.004697436466813,3.326076330267824e-05,0.4188034188034188
gaussian,24.0,TFC,0.0053184065036475,4.331599120632745e-05,0.452991452991453
gaussian,24.0,KEY,0.0050087249837815,3.894315159413963e-05,0.6068376068376068
gaussian,24.0,RF,0.0050359186716377,4.029716001241468e-05,0.4700854700854701
gaussian,24.0,FITB,0.0058806003071367,5.3636795200873166e-05,0.4273504273504273
gaussian,24.0,VLY,0.0050520855002105,3.9045437006279826e-05,0.376068376068376
gaussian,24.0,FHN,0.0046008937060832,3.078917143284343e-05,0.3931623931623931
gaussian,24.0,PNC,0.0049735135398805,3.6123798054177314e-05,0.4102564102564102
gaussian,24.0,WAFD,0.003430891316384,2.03595009224955e-05,0.4017094017094017
