generator,synth_years,ticker,mae,mse,directional_accuracy
solo_reales,0.0,JPM,0.0116268722340464,0.0002386837004451,0.5081967213114754
solo_reales,0.0,C,0.0150637617334723,0.0004106660198885,0.4426229508196721
solo_reales,0.0,HBAN,0.0133648961782455,0.0003069683152716,0.4836065573770491
solo_reales,0.0,USB,0.0108130881562829,0.0002049558243015,0.4590163934426229
solo_reales,0.0,TFC,0.0115147102624177,0.0002196615532739,0.5491803278688525
solo_reales,0.0,KEY,0.0117080882191658,0.0002268576499773,0.5245901639344263
solo_reales,0.0,RF,0.0117770554497838,0.0002459813549648,0.5819672131147541
solo_reales,0.0,FITB,0.013013819232583,0.0003063987824134,0.5081967213114754
solo_reales,0.0,VLY,0.0123536074534058,0.0002702262136153,0.5327868852459017
solo_reales,0.0,FHN,0.011293726041913,0.0002334136661374,0.5245901639344263
solo_reales,0.0,PNC,0.0107773980125784,0.000204709751415,0.4918032786885246
solo_reales,0.0,WAFD,0.0102983433753252,0.0002395389892626,0.5327868852459017
solo_reales,0.0,FNB,0.0113020511344075,0.000239045737544,0.5163934426229508
solo_reales,0.0,FULT,0.0125745953992009,0.0002767059486359,0.5409836065573771
solo_reales,0.0,ASB,0.0121139204129576,0.0002527182223275,0.5245901639344263
solo_reales,0.0,WBS,0.0095787392929196,0.000193320098333,0.5081967213114754
solo_reales,0.0,MTB,0.0107992338016629,0.0001898535847431,0.5327868852459017
solo_reales,0.0,ZION,0.0123774399980902,0.00028496896266,0.5737704918032787
solo_reales,0.0,BOH,0.0117793697863817,0.0002362291852477,0.4754098360655737
solo_reales,0.0,UBSI,0.009970529936254,0.000192941253772,0.5081967213114754
solo_reales,0.0,CVBF,0.0119207371026277,0.0002397511852905,0.5081967213114754
solo_reales,0.0,CBSH,0.0098698604851961,0.000189161466551,0.5245901639344263
solo_reales,0.0,GBCI,0.0134867392480373,0.0003196624456904,0.5491803278688525
gaussian,10.0,BAC,0.0109953535720705,0.0002060637198155,0.5573770491803278
gaussian,10.0,WFC,0.0137134985998272,0.000314340373734,0.5409836065573771
gaussian,10.0,JPM,0.0116196442395448,0.000238346226979,0.5081967213114754
gaussian,10.0,C,0.0149211306124925,0.000406680337619,0.5573770491803278
gaussian,10.0,HBAN,0.0133525263518095,0.0003079127927776,0.5
gaussian,10.0,USB,0.0107590081170201,0.0002039522660197,0.5409836065573771
gaussian,10.0,TFC,0.0114697171375155,0.0002196521381847,0.5491803278688525
gaussian,10.0,KEY,0.0117160053923726,0.0002270144759677,0.5245901639344263
gaussian,10.0,RF,0.0118426959961652,0.0002447550650686,0.5819672131147541
gaussian,10.0,FITB,0.0130014372989535,0.0003058997390326,0.5081967213114754
gaussian,10.0,VLY,0.0123608633875846,0.0002718915056902,0.5327868852459017
gaussian,10.0,FHN,0.0112904170528054,0.0002328424452571,0.5245901639344263
gaussian,10.0,PNC,0.0107739549130201,0.0002030931500485,0.5081967213114754
gaussian,10.0,WAFD,0.0103143630549311,0.0002399381191935,0.4590163934426229
gaussian,10.0,FNB,0.0113084847107529,0.0002395770861767,0.5163934426229508
gaussian,10.0,FULT,0.0126165058463811,0.0002779086062218,0.5409836065573771
gaussian,10.0,ASB,0.0121253216639161,0.0002527289907447,0.5245901639344263
gaussian,10.0,WBS,0.0094969775527715,0.0001938104251166,0.5081967213114754
gaussian,10.0,MTB,0.0107794739305973,0.0001890059502329,0.5327868852459017
gaussian,10.0,ZION,0.0124550918117165,0.0002842638059519,0.5737704918032787
gaussian,10.0,BOH,0.0117656188085675,0.000236372128711,0.4754098360655737
gaussian,10.0,UBSI,0.009970529936254,0.0001926140830619,0.5081967213114754
gaussian,10.0,CVBF,0.0119012081995606,0.0002389733272138,0.5081967213114754
gaussian,10.0,CBSH,0.0098590413108468,0.0001907684782054,0.5245901639344263
gaussian,10.0,GBCI,0.0135037302970886,0.0003199180937372,0.5491803278688525
gaussian,5.0,BAC,0.0109935458749532,0.000206094875466,0.5573770491803278
gaussian,5.0,WFC,0.0137244910001754,0.0003129660035483,0.5409836065573771
gaussian,5.0,JPM,0.0116028198972344,0.000236963678617,0.5081967213114754
gaussian,5.0,C,0.0149399684742093,0.0004071831062901,0.5573770491803278
gaussian,5.0,HBAN,0.0133440736681222,0.0003073898260481,0.5
gaussian,5.0,USB,0.0107733318582177,0.0002041832194663,0.5409836065573771
gaussian,5.0,TFC,0.011460275389254,0.0002197117864852,0.5491803278688525
gaussian,5.0,KEY,0.0117287542670965,0.0002273758727824,0.5245901639344263
gaussian,5.0,RF,0.0119277630001306,0.000244418188231,0.5819672131147541
gaussian,5.0,FITB,0.0130002377554774,0.0003059119917452,0.5081967213114754
