family,sigma,relative,mmd_mean,wasserstein_mean_mean,frobenius_corr_mean,frac_valida_mean,std_ratio_mean_mean,mmd_std,seconds,shrinkage,n_iters,grid_size,noise_dist,df,shrinkage_alpha,shrinkage_target,marginal,rotation,latent_dim,epochs,batch_size,gen_hidden,disc_hidden,learning_rate,d_steps_per_g
noise,0.01927,True,0.0,0.0282002239039162,0.3221288818290063,1.0,1.0630813972714783,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0557409895963993,0.2604319229980193,0.4183722903969707,1.0,1.066608061972466,,0.2,True,,,,,0.08804,diagonal,gaussian,,,,,,,,
noise,0.01414,False,0.1898272229537179,0.6918013588193478,0.7729489150627278,1.0,1.8187734878689328,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0600043316141938,0.2594087600003708,0.9706024469544312,1.0,1.0655321055680471,,0.3,True,,,,,0.67184,diagonal,gaussian,,,,,,,,
noise,0.03122,True,0.0,0.0281988539517743,0.3224533761215182,1.0,1.0632773723657178,,0.2,,,,student_t,3.0,,,,,,,,,,,
noise,0.00877,False,0.0851812454167179,0.3633187459138049,0.5404250445078931,1.0,1.4354281812569891,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0065483962044189,0.0393546481685276,0.7290775450642623,1.0,1.093563815489154,,0.4,True,,,,,0.30654,identity,rank_gauss,,,,,,,,
noise,0.02064,True,0.0,0.0283619123479054,0.3231464641245238,1.0,1.0632905944982576,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.1709771500499759,0.5891524335672962,1.0943352855016035,1.0,1.4664225789061562,,0.2,False,,,,,0.72991,identity,gaussian,,,,,,,,
noise,0.01261,True,0.0,0.0281849347511698,0.3223413863863517,1.0,1.0629611759496356,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0126521101448905,0.0391264273635037,1.2335615593751368,1.0,1.0924112330399978,,0.3,False,,,,,0.80774,diagonal,rank_gauss,,,,,,,,
noise,0.08892,True,0.0,0.0296397555372059,0.3224614440148203,1.0,1.067068806905635,,0.3,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.1613773916336628,0.52799894384742,0.9114864951839404,1.0,1.4010257103145798,,0.2,True,,,,,0.55903,identity,gaussian,,,,,,,,
noise,0.00823,True,0.0,0.0281813714133298,0.3224786299988502,1.0,1.0629090443180291,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.01033,True,0.0,0.0281808672370253,0.3224130854879943,1.0,1.0629313717978277,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0086315782585927,0.0393400845187072,0.6284578586370205,1.0,1.093522333040318,,0.3,True,,,,,0.21651,diagonal,rank_gauss,,,,,,,,
noise,0.06948,True,0.0,0.0284991422108013,0.320570881046634,1.0,1.0656498159837862,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1061547755706847,0.3963230424609398,0.5846857266200955,1.0,1.244362759635252,,0.2,True,,,,,0.24215,identity,gaussian,,,,,,,,
noise,0.00529,True,0.0,0.0281745822130295,0.3228578115879388,1.0,1.06293113347543,,0.2,,,,student_t,10.0,,,,,,,,,,,
noise,0.08468,True,0.0,0.0290660188414929,0.3201341700911711,1.0,1.0669697140015513,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0527690167915474,0.2604006476638869,0.4318600971960435,1.0,1.0665782122719216,,0.3,False,,,,,0.12622,diagonal,gaussian,,,,,,,,
noise,0.00782,False,0.0656872493119958,0.3023956564551702,0.4880582220931088,1.0,1.369406656642661,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0119069487561687,0.0390063838494683,1.291852098327222,1.0,1.0916892257567672,,0.3,False,,,,,0.87154,diagonal,rank_gauss,,,,,,,,
noise,0.0206,True,0.0,0.0282042628833276,0.322085923563628,1.0,1.0631113230995084,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0060087850231503,0.039282547527879,0.4333142091714833,1.0,1.0954130477993531,,0.3,False,,,,,0.03031,diagonal,rank_gauss,,,,,,,,
noise,0.26749,True,0.0019364654183245,0.0642323896230857,0.3263677022630616,1.0,1.102031237655286,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.02115,True,0.0,0.0283668901210962,0.3231561857033722,1.0,1.063307027494074,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.1632113703037054,0.568686063752098,1.0320786862147768,1.0,1.4451945774555657,,0.2,True,,,,,0.67165,identity,gaussian,,,,,,,,
noise,0.08129,False,0.3783462732583507,5.222018288313811,1.350592648731284,1.0,7.485354163585283,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1595578399746005,0.5173122559969913,0.8807695161910281,1.0,1.389069457583194,,0.2,False,,,,,0.53039,identity,gaussian,,,,,,,,
noise,0.33558,True,0.0064242396792153,0.0822076775310871,0.3575596168517281,1.0,1.1251987527601828,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.1970637604237844,0.6836353782897202,1.3745212348916016,1.0,1.548991696310264,,0.2,False,,,,,0.98805,identity,gaussian,,,,,,,,
noise,0.01595,False,0.1970845365685441,0.7528362392424146,0.837070040625541,1.0,1.9499096639871325,,0.2,,,,student_t,5.0,,,,,,,,,,,
noise,0.25242,False,0.3810174764280242,16.817470964067947,1.387347070224655,1.0,22.522145872090807,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.008138495501628,0.0393546876159805,0.5960997321141818,1.0,1.093795548129322,,0.3,True,,,,,0.18707,identity,rank_gauss,,,,,,,,
noise,0.30223,True,0.0021853148563837,0.0741344567131833,0.3349879058620932,1.0,1.1125509027895322,,0.2,,,,student_t,8.0,,,,,,,,,,,
noise,0.11736,False,0.382388932106581,7.664375335111193,1.3723252091336349,1.0,10.643200141756587,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0591776170395549,0.2603926800366401,0.4530655967849122,1.0,1.066541555621388,,0.2,False,,,,,0.16793,diagonal,gaussian,,,,,,,,
noise,0.03224,False,0.3451596712764351,1.9115657396118084,1.164925117877213,1.0,3.260711967677257,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.02865,False,0.3331579360621698,1.6707576391268713,1.120274557038803,1.0,2.962065233050054,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0529227049069336,0.2603819240770194,0.4647873358001398,1.0,1.0665221094199837,,0.2,True,,,,,0.187,diagonal,gaussian,,,,,,,,
noise,0.00515,False,0.0231936232827313,0.1634597943316142,0.3726751947838769,1.0,1.2146439381634109,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1841995603111612,0.6392831509108885,1.244100618636994,1.0,1.5132041468896058,,0.2,False,,,,,0.86926,identity,gaussian,,,,,,,,
noise,0.17091,False,0.3819401765676165,10.9164206602646,1.408403587277618,1.0,15.498876028550304,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1760740665131293,0.5995645795955727,1.125988550669608,1.0,1.476817159012882,,0.2,True,,,,,0.7595,identity,gaussian,,,,,,,,
noise,0.00888,True,0.0002980983629532,0.0281810215730318,0.3224583936204441,1.0,1.0629154301673391,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0153518957131395,0.038776956408082,1.4031550320568884,1.0,1.0910383112556294,,0.3,True,,,,,0.99591,diagonal,rank_gauss,,,,,,,,
gaussian,,,0.0528599737549322,0.2597577568253663,0.4084552325012796,1.0,1.0645702687519234,,0.2,True,,,,,0.03231,diagonal,gaussian,,,,,,,,
gaussian,,,0.0065149869822852,0.0392810894547418,0.4319479427272777,1.0,1.095418796639544,,0.3,True,,,,,0.02888,identity,rank_gauss,,,,,,,,
noise,0.01072,False,0.1212479571769663,0.4708144993876432,0.6272596596117767,1.0,1.563781053583936,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0095320993992964,0.0393503903837705,0.7480315437230237,1.0,1.093501855530986,,0.3,True,,,,,0.32385,identity,rank_gauss,,,,,,,,
noise,0.41424,False,0.3805807830960135,24.62985988660341,1.4015782601979232,1.0,37.29081494857423,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0557731156092651,0.2598778426273121,0.7074589740082778,1.0,1.0660769441124334,,0.2,False,,,,,0.44876,diagonal,gaussian,,,,,,,,
noise,0.02013,True,0.0,0.02816894850599,0.323202437584328,1.0,1.06327071973172,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0109374058523751,0.03917780606343,1.1945312774683845,1.0,1.0927603736574134,,0.3,False,,,,,0.76546,diagonal,rank_gauss,,,,,,,,
noise,0.15674,True,0.0001072239073076,0.0369395817966044,0.3186957460877621,1.0,1.076513993694274,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0547468018069595,0.2603922008426772,0.4477660335854747,1.0,1.066550198624966,,0.2,True,,,,,0.15858,diagonal,gaussian,,,,,,,,
noise,0.01752,False,0.2509794916596435,0.9294170417642512,0.8856309550123621,1.0,2.0653628918239413,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.00914,True,0.0,0.028180881625767,0.3224502861713081,1.0,1.062918116311073,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0631453319124186,0.2597357816695978,0.4088028865763485,1.0,1.0646058824625015,,0.2,False,,,,,0.00509,diagonal,gaussian,,,,,,,,
noise,0.17466,True,0.0001112253471992,0.0396662541099802,0.319633226354906,1.0,1.0799232143006572,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.174483669206045,0.5761328888573886,1.0546811185534946,1.0,1.4530245973525056,,0.2,False,,,,,0.69281,identity,gaussian,,,,,,,,
noise,0.04851,False,0.3705281123366533,3.0065781736706136,1.2788837462509282,1.0,4.642229184483822,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0114321565258811,0.0393783756780167,0.865895381570931,1.0,1.0939625412587886,,0.3,False,,,,,0.43378,diagonal,rank_gauss,,,,,,,,
noise,0.11936,False,0.3815351369579383,7.799827016321098,1.3729783269516964,1.0,10.818667640903872,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0133607930193933,0.0391267688815829,1.2327701643411275,1.0,1.0924149241283143,,0.3,False,,,,,0.80688,identity,rank_gauss,,,,,,,,
noise,0.07671,False,0.3744389544547625,3.855521813135882,1.354540488041306,1.0,7.030314571557075,,0.2,,,,student_t,3.0,,,,,,,,,,,
noise,0.0214,True,0.0,0.0282064415576513,0.3220600046181914,1.0,1.063130272336355,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1951005748380198,0.6807427949313704,1.3659788694790145,1.0,1.5467898387018195,,0.2,True,,,,,0.98038,identity,gaussian,,,,,,,,
noise,0.0157,True,5.105084018053319e-05,0.0281640554105723,0.3231012582809214,1.0,1.0631438805632594,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0584397316546184,0.2602827853740789,0.5248763712115972,1.0,1.0664110341023665,,0.2,True,,,,,0.26644,diagonal,gaussian,,,,,,,,
noise,0.06905,True,0.0,0.0293071137013037,0.3240202392954066,1.0,1.066139819056073,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0098691010900243,0.0393522192851271,0.9084603487345994,1.0,1.0937078198182095,,0.3,False,,,,,0.47514,diagonal,rank_gauss,,,,,,,,
noise,0.02133,True,0.0,0.0282062902866348,0.3220622748740811,1.0,1.0631285858283883,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0613348434439718,0.2598439630600463,0.7247478242662558,1.0,1.066039018174337,,0.2,False,,,,,0.46425,diagonal,gaussian,,,,,,,,
noise,0.05538,True,0.0,0.0285380511927909,0.3209221302717159,1.0,1.0645924151718686,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0614542080898097,0.2597072216927408,0.8031531478506843,1.0,1.0658750343110746,,0.2,True,,,,,0.53261,diagonal,gaussian,,,,,,,,
noise,0.0201,True,0.0,0.0282026480944308,0.3221020927862358,1.0,1.0630998417215198,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.20674,True,0.0002845241334787,0.0473486965346867,0.3201044312564652,1.0,1.0864688978691253,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0063537141546597,0.0393372009100376,0.6221594509834667,1.0,1.0935578587922592,,0.3,True,,,,,0.21085,diagonal,rank_gauss,,,,,,,,
noise,0.08644,True,0.0,0.0300394472987483,0.3243634786388407,1.0,1.0677970964921024,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0067477413939359,0.0393613869331651,0.563831869289888,1.0,1.0942491864645014,,0.3,True,,,,,0.15797,diagonal,rank_gauss,,,,,,,,
noise,0.00989,True,0.0,0.0281804014074317,0.3224268581941421,1.0,1.0629262867803204,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0647153744975473,0.2591828384174225,1.3738371299018162,1.0,1.0648199066505777,,0.2,True,,,,,0.96955,diagonal,gaussian,,,,,,,,
noise,0.02591,True,0.0,0.0284217667204498,0.3232458272601289,1.0,1.0634743773018949,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.1068421732704908,0.3758244320085454,0.541810371870823,1.0,1.2188353995268093,,0.2,False,,,,,0.19995,identity,gaussian,,,,,,,,
noise,0.17949,True,0.0003880967289718,0.0412489426461931,0.3190077605060176,1.0,1.0807164616714786,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0099846306626621,0.0393681546502842,0.8216087151705096,1.0,1.0939348537272824,,0.3,True,,,,,0.39173,diagonal,rank_gauss,,,,,,,,
noise,0.02797,False,0.3342434890759298,1.6251951632732011,1.1105700212851857,1.0,2.90588244711621,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.05224,True,0.0005061046079239,0.0281925138709108,0.3211035562833663,1.0,1.0644610414416689,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0067005055599281,0.0393356352292874,0.5410035508989873,1.0,1.0943742641766838,,0.3,False,,,,,0.1361,identity,rank_gauss,,,,,,,,
noise,0.01351,True,0.0,0.0281652821560339,0.3230507292039349,1.0,1.063089181378303,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0094311306970795,0.0393490940676377,0.7196425543976747,1.0,1.093552275481118,,0.3,False,,,,,0.29794,diagonal,rank_gauss,,,,,,,,
noise,0.06276,False,0.3710444107220703,3.496616685357529,1.3290977412410874,1.0,5.922191524787409,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0043143421603661,0.0392885218439111,0.4365594290487,1.0,1.095412612278769,,0.3,True,,,,,0.03379,identity,rank_gauss,,,,,,,,
noise,0.48223,False,0.3833066817652913,32.39918985301949,1.3899708446164247,1.0,42.76871629790484,,0.3,,,,normal,0.0,,,,,,,,,,,
noise,0.05555,False,0.3635496489477923,3.065131238817956,1.31006600393263,1.0,5.289256046791043,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0071443117390612,0.0393725464415934,0.7875792890552629,1.0,1.0937257800944171,,0.3,True,,,,,0.35999,identity,rank_gauss,,,,,,,,
noise,0.30084,True,0.004036228087647,0.0754575602185878,0.3325807035455866,1.0,1.112117763122929,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0132198593614768,0.0388878754619752,1.3507236640349627,1.0,1.091331921186441,,0.3,False,,,,,0.93703,identity,rank_gauss,,,,,,,,
noise,0.03417,False,0.353189568751966,2.0411842338422805,1.1849726040969446,1.0,3.422481861330585,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0089223467933009,0.0393057834638836,0.9672376556486412,1.0,1.093146611942748,,0.3,True,,,,,0.53194,diagonal,rank_gauss,,,,,,,,
noise,0.0372,False,0.3564108016150715,2.244863524421211,1.2119232274161953,1.0,3.677871253306973,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0634201060795273,0.2595748694490973,0.8918263542375588,1.0,1.065697429956746,,0.2,True,,,,,0.60724,diagonal,gaussian,,,,,,,,
noise,0.12489,True,0.0,0.032499571847336,0.3189423527152066,1.0,1.071559898000479,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.013647057097318,0.0388510566969251,1.3656602338187769,1.0,1.091209826008799,,0.3,False,,,,,0.9537,identity,rank_gauss,,,,,,,,
noise,0.14631,True,3.727327160152338e-05,0.034881731554504,0.3192079038102053,1.0,1.074903494479341,,0.3,,,,student_t,8.0,,,,,,,,,,,
noise,0.20951,True,0.0002288815548842,0.0480187982398469,0.3202676188385508,1.0,1.0870968625841424,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0174073714601765,0.0391507636544884,1.211146131947655,1.0,1.09257630994584,,0.3,True,,,,,0.78343,identity,rank_gauss,,,,,,,,
noise,0.07261,False,0.3742570456809549,4.0868213226821375,1.34719078419668,1.0,6.790622249546757,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.063585491209688,0.2593627227883398,0.9918027028004708,1.0,1.0654907383364058,,0.3,False,,,,,0.689,diagonal,gaussian,,,,,,,,
noise,0.40481,False,0.3812929192920694,24.062515712131773,1.401484747019741,1.0,36.44736341978104,,0.3,,,,student_t,4.0,,,,,,,,,,,
noise,0.49017,False,0.3809991621101052,32.93756513143976,1.38999848460569,1.0,43.468424380027486,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0686562854437911,0.259280918313012,1.043940910706157,1.0,1.0653879758930325,,0.2,True,,,,,0.7309,diagonal,gaussian,,,,,,,,
gaussian,,,0.11883157573585,0.4277798976158625,0.6581278965282745,1.0,1.283162986130835,,0.2,False,,,,,0.31145,identity,gaussian,,,,,,,,
noise,0.02885,False,0.3358484189679523,1.6841574270778126,1.123045572184893,1.0,2.978613628061771,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1746487921435981,0.5990718460070538,1.1244902422201126,1.0,1.476331197630142,,0.2,False,,,,,0.7581,identity,gaussian,,,,,,,,
noise,0.31823,True,0.0034513299788559,0.0816234632822725,0.3528254230507643,1.0,1.1197708127024222,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0633130269050132,0.2593198342181982,1.0192099906539405,1.0,1.0654361276346709,,0.2,True,,,,,0.71107,diagonal,gaussian,,,,,,,,
noise,0.03251,True,0.0,0.0285092546525947,0.3233672062235343,1.0,1.0637481694955129,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0102387039842358,0.0393496450044679,0.9293899574500496,1.0,1.0935966259919674,,0.3,False,,,,,0.49526,diagonal,rank_gauss,,,,,,,,
noise,0.08724,True,0.0,0.0296145300599509,0.3198801860129463,1.0,1.0671261855266445,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.012392699598952,0.0391951055828547,1.1642518240858726,1.0,1.0927564671002246,,0.3,False,,,,,0.73322,diagonal,rank_gauss,,,,,,,,
noise,0.0052,True,0.0,0.0281848182342187,0.3225723489179432,1.0,1.062885488256187,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0100467599137552,0.0393711778748071,0.7909597888101318,1.0,1.0937513334327813,,0.3,True,,,,,0.3631,diagonal,rank_gauss,,,,,,,,
noise,0.02189,True,0.0001334152850396,0.0281855486751242,0.3225359208907525,1.0,1.0630491193004716,,0.3,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0112268428753181,0.039198667812576,1.1499515697475398,1.0,1.0927300868851568,,0.3,False,,,,,0.71827,identity,rank_gauss,,,,,,,,
noise,0.1945,False,0.3825319955121455,11.411059748347071,1.3952287467386049,1.0,17.645057603972308,,0.2,,,,student_t,4.0,,,,,,,,,,,
noise,0.0305,False,0.3341614445598537,1.7947893766827057,1.1445645135678717,1.0,3.115555960419443,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0584900722599178,0.2601002359023044,0.6134754276507658,1.0,1.0662646490804748,,0.2,False,,,,,0.36057,diagonal,gaussian,,,,,,,,
noise,0.00838,True,0.0,0.0281514457660024,0.3224795560664585,1.0,1.0629203214607623,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0119260658559378,0.0392266686094795,1.0986500860188666,1.0,1.0927951077479094,,0.3,False,,,,,0.66444,diagonal,rank_gauss,,,,,,,,
noise,0.06734,False,0.3715536251566729,3.770958322211887,1.338433910829646,1.0,6.325533931005349,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0052754100371557,0.0393369184155421,0.6672903033434192,1.0,1.0933200665204044,,0.3,True,,,,,0.25051,identity,rank_gauss,,,,,,,,
noise,0.10434,False,0.3806313717703729,6.5522157372889085,1.3906816956080057,1.0,9.590186817510386,,0.2,,,,student_t,8.0,,,,,,,,,,,
noise,0.03375,False,0.3409700841224017,1.937552151782699,1.1951840512761611,1.0,3.409809161456007,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1171301198140651,0.4344945753239495,0.6594619537946971,1.0,1.2918606144618312,,0.2,True,,,,,0.32379,identity,gaussian,,,,,,,,
noise,0.34731,True,0.0041262701603806,0.0931321383605271,0.3449727561938434,1.0,1.1278915642175469,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1438894402772199,0.475322488641361,0.7642918856232563,1.0,1.3406965030641718,,0.2,False,,,,,0.42194,identity,gaussian,,,,,,,,
noise,0.3662,False,0.3811794662824513,23.964601867337525,1.401674468470104,1.0,32.84333131277536,,0.3,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.1412128365884525,0.4926172753902403,0.8112598992288919,1.0,1.3608292362429144,,0.2,True,,,,,0.46565,identity,gaussian,,,,,,,,
noise,0.20409,True,0.0003434174589143,0.0422165007743539,0.3242110487844188,1.0,1.0838072897063065,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0060540455266507,0.0393547130806302,0.7332540019543241,1.0,1.0935597247599067,,0.3,False,,,,,0.3104,diagonal,rank_gauss,,,,,,,,
noise,0.04531,True,0.0,0.0283169228437485,0.3223158368534796,1.0,1.0637993947857791,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.0056093449215589,0.0393399980969637,0.6781142900076541,1.0,1.0933514015573635,,0.3,False,,,,,0.26019,diagonal,rank_gauss,,,,,,,,
noise,0.03577,True,0.0,0.0281702115217221,0.3226441507700595,1.0,1.0635052112773409,,0.2,,,,student_t,5.0,,,,,,,,,,,
gaussian,,,0.0950270374544778,0.3646589187711737,0.5203602273522484,1.0,1.2048391862376466,,0.2,False,,,,,0.17793,identity,gaussian,,,,,,,,
noise,0.08881,False,0.3820239752577817,5.731092504516468,1.357410421995916,1.0,8.14229778933357,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.1449400766021734,0.5167337197980505,0.8791174871014744,1.0,1.3884176555180046,,0.3,True,,,,,0.52885,identity,gaussian,,,,,,,,
noise,0.34299,False,0.3813518181177721,22.958057371598024,1.3890753271871714,1.0,30.499775023424643,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0547147912943809,0.2604228900276414,0.4222543992695387,1.0,1.066598707910734,,0.2,False,,,,,0.10095,diagonal,gaussian,,,,,,,,
noise,0.35486,True,0.0040975907055476,0.0887941593650159,0.3640015882682677,1.0,1.1320019789663995,,0.3,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.010371628294715,0.0391920699657622,1.1737278105581244,1.0,1.0927741404496842,,0.3,True,,,,,0.74331,identity,rank_gauss,,,,,,,,
noise,0.01095,True,0.0,0.0281790383247625,0.3226277238518076,1.0,1.062898005221422,,0.2,,,,student_t,3.0,,,,,,,,,,,
gaussian,,,0.1098649627558907,0.4094932152511895,0.6143934678732795,1.0,1.2606648876282678,,0.2,True,,,,,0.2705,identity,gaussian,,,,,,,,
noise,0.0986,False,0.3783821255699502,5.034247343954514,1.3745736910324595,1.0,8.946473621320111,,0.2,,,,student_t,3.0,,,,,,,,,,,
noise,0.02541,False,0.2918995193240466,1.27041348140232,1.070101592233733,1.0,2.701848867381917,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0060088982919493,0.039335938139453,0.6703820519482536,1.0,1.093316902328689,,0.3,False,,,,,0.2532,diagonal,rank_gauss,,,,,,,,
noise,0.13417,False,0.3831285351143025,8.802939896091058,1.3769379531604662,1.0,12.118751630967097,,0.2,,,,normal,0.0,,,,,,,,,,,
noise,0.02271,False,0.2847368907813244,1.2234065249223571,1.0267972727397243,1.0,2.488692209332237,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.1727596555529009,0.6031037649939492,1.1367611440721503,1.0,1.4802925217347067,,0.2,False,,,,,0.76956,identity,gaussian,,,,,,,,
noise,0.20867,False,0.3813936532096971,13.85171792971732,1.3855477009980397,1.0,18.670388754451604,,0.3,,,,normal,0.0,,,,,,,,,,,
noise,0.4171,False,0.3820951668560488,27.983045833532792,1.389680362192823,1.0,37.02947752646155,,0.3,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0648847608997988,0.2598904855190946,0.7012822903702467,1.0,1.0660902631930749,,0.2,False,,,,,0.44318,diagonal,gaussian,,,,,,,,
noise,0.02466,True,0.0,0.0281770152900978,0.3225122868880866,1.0,1.063107115919132,,0.2,,,,student_t,3.0,,,,,,,,,,,
noise,0.13499,False,0.3805523015749502,8.561169553629098,1.4020340476852398,1.0,12.30791034962799,,0.3,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0073266642782429,0.0392805134365577,0.9963938295028676,1.0,1.0930261315973584,,0.3,True,,,,,0.56071,identity,rank_gauss,,,,,,,,
noise,0.23551,True,0.0009386488517533,0.0529560985990867,0.3345403441581992,1.0,1.095001756990151,,0.2,,,,student_t,4.0,,,,,,,,,,,
gaussian,,,0.0670125253147315,0.2592169199931828,1.281302016996472,1.0,1.0647408227384354,,0.2,False,,,,,0.89815,diagonal,gaussian,,,,,,,,
noise,0.27348,True,0.0039791236703137,0.066361276810125,0.3418723460705872,1.0,1.1056206971282008,,0.2,,,,student_t,10.0,,,,,,,,,,,
gaussian,,,0.0129624467481402,0.039264968527642,1.0525698389575833,1.0,1.0929763933510768,,0.3,False,,,,,0.61712,diagonal,rank_gauss,,,,,,,,
noise,0.05753,False,0.3739179010931097,3.615473825473186,1.3100588886171274,1.0,5.419668918948958,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0112014623480372,0.0392811205031592,1.0265011877550958,1.0,1.0929978085345913,,0.3,False,,,,,0.59071,identity,rank_gauss,,,,,,,,
noise,0.02342,False,0.295010155598457,1.269072286763306,1.0417305037042506,1.0,2.5466870764456866,,0.2,,,,student_t,8.0,,,,,,,,,,,
gaussian,,,0.0114502298738923,0.0391608665568464,1.201649766632699,1.0,1.0926726982395087,,0.3,False,,,,,0.77309,diagonal,rank_gauss,,,,,,,,
noise,0.02036,False,0.2747608486513855,1.1171033613935486,0.9637874171923576,1.0,2.2883555881383315,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0091109233065477,0.039358618466798,0.8915697803014753,1.0,1.0937708747284394,,0.3,True,,,,,0.45867,identity,rank_gauss,,,,,,,,
noise,0.02492,False,0.3013521009159733,1.3656807561326303,1.0710182822855685,1.0,2.66989270921322,,0.2,,,,student_t,8.0,,,,,,,,,,,
noise,0.1573,False,0.3810705302201915,10.370102300960353,1.3810123217210568,1.0,14.151226898192933,,0.2,,,,normal,0.0,,,,,,,,,,,
gaussian,,,0.0628216140740901,0.2593159417343,1.1394481476424256,1.0,1.06463111179782,,0.2,False,,,,,0.78793,diagonal,gaussian,,,,,,,,
